Q: http://ssd.jpl.nasa.gov/sbdb_query.cgi#x, alle Asteroiden aus dem Main-belt  mit Durchmesser größer 10 km 
name,diameter,e,a,orbital_period_in_years,albedo,period_of_rot_in_h,GM
"  2052 Tamriko (1976 UN)",30.45,.0848355508415609,3.007236081392231,5.21506213841444,0.1225,7.462,
"  2054 Gawain (4097 P-L)",20,.09928107186055118,2.965585613590168,5.10709458948433,0.0697,11.1098,
"  2057 Rosemary (1934 RQ)",16.10,.2342546686770068,3.078323933682285,5.40106844210062,0.1185,,
"  2058 Roka (1938 BH)",21.36,.1461569039932662,3.125392790696874,5.52541765868484,0.1542,10.04,
"  2066 Palala (1934 LB)",19,.1278097104477134,2.394054522864322,3.70432649286129,0.0491,9.732,
"  2068 Dangreen (1948 AD)",33.61,.09828611391324873,2.772010335861844,4.61530567742496,0.0393,,
"  2069 Hubble (1955 FT)",34.53,.1846574278637791,3.157657509010725,5.61119984926584,0.0538,32.52,
"  2081 Sazava (1976 DH)",22.67,.1623880009485027,2.451680986747524,3.83887650089501,0.0479,,
"  2084 Okayama (1935 CK)",19.37,.1021337044832719,2.395254496976908,3.70711192619951,0.0621,4.5470,
"  2091 Sampo (1941 HO)",30.48,.06134958982587328,3.014660674500822,5.23438732726188,0.1582,71.34,
"  2094 Magnitka (1971 TC2)",12.69,.09663026635698538,2.232442346720552,3.33563544602783,0.1739,6.1124,
"  2103 Laverna (1960 FL)",22.81,.1932860341979782,3.143506497941233,5.57352233571475,0.1625,9.249,
"  2105 Gudy (1976 DA)",22.25,.1501296303943896,2.388833862210314,3.69221618929223,0.1078,15.795,
"  2107 Ilmari (1941 VA)",15.63,.07840011440725927,2.626266606416809,4.25614504257001,0.1992,39.5770,
"  2108 Otto Schmidt (1948 TR1)",19.11,.005331880750893991,2.436385325953058,3.80300735176532,0.1215,15.24,
"  2111 Tselina (1969 LG)",24.5,.09513378427361331,3.01593886516535,5.23771668413098,0.1938,6.563,
"  2114 Wallenquist (1976 HA)",27.67,.141385493940932,3.198077774741106,5.71928494117736,0.0838,5.510,
"  2115 Irakli (1976 UD)",21.07,.05028656092400896,3.012633094479481,5.22910745221818,0.1585,29.7646,
"  2116 Mtskheta (1976 UM)",19.85,.05916099392849326,2.58827984593046,4.16413737274485,0.0648,,
"  2120 Tyumenia (1967 RM)",41.18,.1273923948084129,3.059850622135994,5.35252297642675,0.0721,2.769,
"  2123 Vltava (1973 SL2)",14.42,.07893168172815837,2.859156694351211,4.83465110138573,0.2135,34.0,
"  2125 Karl-Ontjes (2005 P-L)",13.69,.1089023037784321,2.786081598650763,4.65049251889337,0.1033,,
"  2132 Zhukov (1975 TW3)",28.66,.08315231182716701,2.78027568747069,4.63596336342813,0.0593,6.836,
"  2137 Priscilla (1936 QZ)",41.01,.05302154358609058,3.188019855280537,5.6923255333146,0.0382,7.8505,
"  2138 Swissair (1968 HB)",12.7,.0659521397294686,2.687905372679642,4.4068591024748,0.1741,,
"  2140 Kemerovo (1970 PE)",29.49,.05815511697976042,2.98669541507994,5.16172193519131,0.0887,9.2,
"  2147 Kharadze (1976 US)",28.99,.05321961224165862,3.171890951860319,5.64918210018876,0.0439,14.1147,
"  2152 Hannibal (1978 WK)",46.87,.2202327562871469,3.125829424537856,5.52657559406655,0.0508,5.978,
"  2153 Akiyama (1978 XD)",16.79,.1521649494736643,3.12415890975217,5.52214589330449,0.1089,12.5325,
"  2169 Taiwan (1964 VP1)",16.81,.04799200008555766,2.78817215483458,4.65572779597638,0.0991,7.2521,
"  2177 Oliver (6551 P-L)",20.42,.1030082398028879,3.190470701197026,5.69889090665752,0.1279,6.1065,
"  2179 Platzeck (1965 MA)",19.65,.09820313673950747,3.011442216144343,5.22600719980954,0.1149,,
"  2182 Semirot (1953 FH1)",25.13,.1321250173045412,3.131882901272478,5.54263750159668,0.0845,8.328,
"  2183 Neufang (1959 OB)",30.7,.3758268785687729,2.99443152739307,5.18178968645525,0.0472,3.8662,
"  2184 Fujian (1964 TV2)",26.28,.09979659348595996,3.176193249046695,5.66067967385896,0.0642,,
"  2185 Guangdong (1965 WO)",17.03,.1602298852568138,2.711987761105129,4.46621669018868,0.1840,21.089,
"  2191 Uppsala (1977 PA1)",17.54,.08181904083477494,3.019420004402348,5.24678773079831,0.1734,,
"  2192 Pyatigoriya (1972 HP)",31.6,.07804528366103863,3.139673365923234,5.56333107340317,0.0535,,
"  2197 Shanghai (1965 YN)",22.36,.1243313174071995,3.151349443253406,5.59439397305451,0.1170,5.99,
"  2209 Tianjin (1978 US1)",16.44,.06754677740931789,2.846361675027146,4.80223409753556,0.2854,9.47,
"  2214 Carol (1953 GF)",25.22,.2671360451755805,3.156838801396202,5.60901770906755,0.0440,4.987,
"  2215 Sichuan (1964 VX2)",14.82,.2625545939922175,2.792935076431825,4.6676626762405,0.1398,3.975,
"  2217 Eltigen (1971 SK2)",26.10,.1673947953823986,3.155297539239301,5.6049104777478,0.1242,6.924,
"  2218 Wotho (1975 AK)",29.49,.1625453739207223,3.043846221407416,5.31058376757469,0.0673,4.9267,
"  2219 Mannucci (1975 LU)",39.49,.1190316167941702,3.150821863633513,5.59298916309983,0.0594,,
"  2222 Lermontov (1977 ST1)",25.29,.1657258003214024,3.122412263492327,5.51751558118731,0.0761,4.344,
"  2224 Tucson (2528 P-L)",22.73,.04646328844999774,2.88154589684179,4.89155019344236,0.1242,27.01,
"  2237 Melnikov (1938 TB)",20.54,.2173890021564006,3.143135840339053,5.57253658579166,0.1265,,
"  2238 Steshenko (1972 RQ1)",18.10,.1788732276678353,3.060125032196182,5.35324302093064,0.0937,,
"  2239 Paracelsus (1978 RC)",38.93,.1041936565017897,3.195204883913782,5.71158006727575,0.0293,6.101,
"  2240 Tsai (1978 YA)",24.87,.1537167164637892,3.151061927041342,5.59362837613901,0.0544,,
"  2245 Hekatostos (1968 BC)",29.28,.1330963424610014,2.636666925907751,4.28145229611458,0.0622,20.61,
"  2248 Kanda (1933 DE)",25.08,.1164387790235819,3.098966444234759,5.45548684417233,0.0930,,
"  2249 Yamamoto (1942 GA)",44.71,.08091773959610017,3.189946535761736,5.69748655011349,0.0352,31.5899,
"  2251 Tikhov (1977 SU1)",26.42,.1489395038237019,2.709510849790163,4.46009946325236,0.0697,5.67,
"  2255 Qinghai (1977 VK1)",22.90,.1525216854233412,3.099100571508733,5.45584102878965,0.1018,,
"  2258 Viipuri (1939 TA)",23.47,.08030830034567285,2.694705722300099,4.42359358074822,0.0883,3.810,
"  2259 Sofievka (1971 OG)",21.00,.1852227811548039,2.29391257723898,3.4743494380338,0.0365,31.6,
"  2263 Shaanxi (1978 UW1)",20.68,.1113167563892107,3.01598821893051,5.2378452521035,0.1803,41.7,
"  2264 Sabrina (1979 YK)",27.52,.176563706964938,3.126620600993016,5.5286739682396,0.1472,43.41,
"  2269 Efremiana (1976 JA2)",22.92,.08496277038060096,3.127424798969819,5.53080715045449,0.2123,6.458,
"  2271 Kiso (1976 UV5)",32.37,.05871502533747189,2.758933212813065,4.58268475890254,0.0612,17.14,
"  2279 Barto (1968 DL)",15.53,.1569554219587472,2.459243939531432,3.85665345933847,0.0475,,
"  2291 Kevo (1941 FS)",34.57,.06566152665145637,3.04177751554076,5.30517079588034,0.0708,11.971,
"  2295 Matusovskij (1977 QD1)",21.05,.09585391242282923,2.901760834318398,4.94311397479632,0.0632,,
"  2297 Daghestan (1978 RE)",25.80,.1267135082780273,3.166980082965064,5.63606769038117,0.1057,7.75,
"  2304 Slavia (1979 KB)",11.88,.1326494063275657,2.613975190091057,4.22630070412893,0.1372,3.14,
"  2306 Bauschinger (1939 PM)",21.27,.0644346393437184,2.731965926256704,4.51565880396804,0.1076,21.64,
"  2307 Garuda (1957 HJ)",41.22,.05521525339526977,3.045908301485756,5.3159812331523,0.0454,29.64,
"  2308 Schilt (1967 JM)",17.54,.1716171252323494,2.548883021419182,4.06942509426183,0.1094,9.759,
"  2309 Mr. Spock (1971 QX1)",21.29,.09022836873125788,3.015750659267864,5.23722641202951,0.1177,6.722,
"  2310 Olshaniya (1974 SU4)",32.73,.1610998616830974,3.143223380182118,5.57276938946267,0.0498,16.169,
"  2313 Aruna (1976 TA)",15.54,.1900048413895511,2.456756869987524,3.8508045032485,0.0506,8.90,
"  2315 Czechoslovakia (1980 DZ)",23.45,.1047067665135559,3.014019886594297,5.23271850568446,0.1686,10.0253,
"  2320 Blarney (1979 QJ)",38.81,.1310448992224187,3.168145023930353,5.63917773040666,0.0740,5.097,
"  2321 Luznice (1980 DB1)",17.67,.06144954695403134,3.008846821103666,5.2192526469954,0.1421,,
"  2322 Kitt Peak (1954 UQ2)",16.04,.04207441577540156,2.292395135365878,3.47090254250665,0.0571,,
"  2326 Tololo (1965 QC)",40.89,.1568395708906499,2.863123552789279,4.84471614634029,0.0384,,
"  2328 Robeson (1972 HW)",11.8,.145473410216526,2.341569470010733,3.58318121630976,0.1281,18.632,
"  2330 Ontake (1977 DS3)",33.05,.03858919112627256,3.179697658557314,5.67005070811531,0.0488,,
"  2332 Kalm (1940 GH)",29.58,.05958075900851886,3.073264006841979,5.38775708582905,0.1162,22.8,
"  2333 Porthan (1943 EP)",21.59,.137632333410151,2.645640272059763,4.30332742697527,0.0952,27.78,
"  2345 Fucik (1974 OS)",26.63,.0778034363201001,3.016199688732414,5.23839614890741,0.1192,17.12,
"  2349 Kurchenko (1970 OG)",21.52,.1198392971916314,2.768711888804928,4.60707042029458,0.0663,8.6219,
"  2355 Nei Monggol (1978 UV1)",16.96,.1164186247607035,3.018615287819888,5.24469035990123,0.1692,,
"  2364 Seillier (1978 GD)",18.4,.1403958881448172,3.172790384464604,5.65158512357257,0.2747,12.284,
"  2370 van Altena (1965 LA)",13.38,.1841864316811066,2.712831588722661,4.46830132909327,0.0899,,
"  2372 Proskurin (1977 RA8)",22.77,.1772735079198475,3.11381396995259,5.49474062094289,0.0780,18.1837,
"  2378 Pannekoek (1935 CY)",32.26,.1431794553794309,2.889464985442356,4.91172854006339,0.0891,11.8806,
"  2379 Heiskanen (1941 ST)",31.60,.2762459376844909,3.165184948482734,5.63127634405111,0.0772,3.76,
"  2381 Landi (1976 AF)",12.04,.1688680738715291,2.609719440668691,4.21598380009672,0.3358,3.989,
"  2386 Nikonov (1974 SN1)",12.65,.158042219219211,2.814093155317318,4.72080331975227,0.1456,,
"  2390 Nezarka (1980 PA1)",22.74,.1452420309246704,2.620232518469127,4.24148514696267,0.0450,11.349,
"  2394 Nadeev (1973 SZ2)",44,.2128927732540687,3.174142711734876,5.65519879139598,0.0209,,
"  2408 Astapovich (1978 QK1)",20.83,.2405304947504516,2.638612791357565,4.28619275096203,0.0407,,
"  2413 van de Hulst (6816 P-L)",22.82,.1152778103406643,3.013681434609213,5.23183713745541,0.1624,,
"  2414 Vibeke (1931 UG)",31.62,.1291593127128461,3.197478619137258,5.71767776585519,0.0369,,
"  2426 Simonov (1976 KV)",24.04,.1131685555413588,2.912046818674402,4.96942032491312,0.0842,5.811,
"  2428 Kamenyar (1977 RZ6)",28.54,.09573831319723189,3.165694114491738,5.63263520768239,0.0864,,
"  2439 Ulugbek (1977 QX2)",20.41,.1568160505794916,3.135477059507249,5.55218135962269,0.1065,,
"  2443 Tomeileen (A906 BJ)",30.89,.05885984827850121,3.005851260003022,5.21146027714486,0.1541,3.974,
"  2448 Sholokhov (1975 BU)",30.24,.1172510594418479,2.790439403689249,4.66140777475141,0.1337,10.061,
"  2450 Ioannisiani (1978 RP)",29.3,.1024916052972948,3.123253619270988,5.5197458310375,0.0621,5.650,
"  2453 Wabash (A921 SA)",26.1,.1146667204529028,3.017639514285971,5.24214753017692,0.0860,6.878,
"  2458 Veniakaverin (1977 RC7)",24.01,.1415336233763482,3.129641669729033,5.53668895001399,0.0584,,
"  2459 Spellmann (1980 LB1)",23.66,.07224101875849316,3.01962354642059,5.24731827628055,0.0500,6.5331,
"  2461 Clavel (1981 EC1)",24.13,.1666167287717403,3.181140474986587,5.67391040068246,0.0835,5.2384,
"  2463 Sterpin (1934 FF)",10.91,.1547500889133516,2.600617310350879,4.19394640012615,0.2831,13.44,
"  2464 Nordenskiold (1939 BF)",17.2,.2037444640152938,3.179488614635336,5.66949156525787,0.1496,5.209,
"  2465 Wilson (1949 PK)",19.91,.07339384560803376,2.755022755115104,4.57294510121264,0.0706,,
"  2466 Golson (1959 RJ)",20.5,.1652718862562292,2.636772011325216,4.28170825716166,0.0611,,
"  2474 Ruby (1979 PB)",17.79,.2212660361011061,2.682375616473281,4.39326692821006,0.1064,7.42,
"  2476 Andersen (1976 JF2)",21.32,.1170294459626261,3.022661885288576,5.25524002909526,0.1696,8.241,
"  2490 Bussolini (1976 AG)",11.6,.1333162463522549,2.609214916845208,4.21476127703937,0.2268,24.,
"  2492 Kutuzov (1977 NT)",23.39,.1404976000283801,3.190799277593881,5.69977129520797,0.0975,,
"  2494 Inge (1981 LF)",55.61,.06747023788518137,3.15941855429308,5.61589460540435,0.0329,6.79,
"  2502 Nummela (1943 EO)",16.54,.2200323400213803,2.940560005760876,5.0425855094554,0.1349,,
"  2512 Tavastia (1940 GG)",11.79,.1204012120205827,2.243743915847055,3.36099707641094,0.1057,7.296,
"  2513 Baetsle (1950 SH)",16.67,.1814412941824199,2.286262311567098,3.45698335149355,0.0278,6.0792,
"  2522 Triglav (1980 PP)",20.49,.05603585803724907,3.016829348511167,5.24003658049577,0.0964,,
"  2523 Ryba (1980 PV)",19.4,.03679523039437133,3.016446635209442,5.23903948990866,0.1183,9.390,
"  2524 Budovicium (1981 QB1)",31.39,.1595368775467095,3.113468898246291,5.49382725858003,0.0783,10.0819,
"  2531 Cambridge (1980 LD)",19.15,.05690115499364105,3.007623443250258,5.21606979851644,0.2104,12.20,
"  2534 Houzeau (1931 VD)",31.16,.1733299310622414,3.144018922137686,5.57488520426268,0.0794,53.237,
"  2542 Calpurnia (1980 CF)",27.61,.07379534127679677,3.131780815383334,5.54236650465115,0.0639,,
"  2546 Libitina (1950 FC)",15.4,.1920980373327028,2.599759538776842,4.19187161311245,0.1188,132.71,
"  2559 Svoboda (1981 UH)",25.53,.1543282116277719,2.787301180061002,4.65354641806514,0.0297,,
"  2562 Chaliapin (1973 FF1)",20.8,.04173926480288528,3.009665815217049,5.22138377645084,0.1232,,
"  2563 Boyarchuk (1977 FZ)",29.49,.142907051165806,3.194090471447775,5.70859223023666,0.0614,11.04,
"  2569 Madeline (1980 MA)",28.09,.1619388141937352,2.626876217395422,4.25762703794153,0.0741,,
"  2570 Porphyro (1980 PG)",27.99,.10773997245583,2.764904311887577,4.5975701129074,0.0297,,
"  2595 Gudiachvili (1979 KL)",32.30,.1464552034460088,2.783723567462752,4.6445897740976,0.0223,4.72,
"  2601 Bologna (1980 XA)",19,.06527943000932185,3.126330224074963,5.52790379387032,0.1626,,
"  2604 Marshak (1972 LD1)",14.9,.2329424799835215,2.387173493979325,3.68836742451001,0.0552,,
"  2613 Plzen (1979 QE)",28.18,.04562002994025683,3.04088813084914,5.30284419930009,0.0737,,
"  2615 Saito (1951 RJ)",24.44,.1546225285112698,3.177726799544905,5.66477985852149,0.0390,14.9599,
"  2617 Jiangxi (1975 WO1)",52.65,.2314637954524922,3.165419246264339,5.6319016250344,0.0441,11.77,
"  2621 Goto (1981 CA)",46.53,.175642282889121,3.081534735827733,5.40952090702112,0.0428,22.006,
"  2632 Guizhou (1980 VJ1)",29.07,.1084180145786588,3.038199319886229,5.29581244114355,0.0576,,
"  2645 Daphne Plane (1976 QD)",15.58,.106409817449811,2.391169708476794,3.69763298960679,0.0875,8.360,
"  2646 Abetti (1977 EC1)",22.38,.09813637219306461,3.012914114916212,5.22983913125873,0.0808,,
"  2654 Ristenpart (1968 OG)",20.52,.09207894557193086,3.050439075317464,5.32784688741346,0.0419,,
"  2659 Millis (1981 JX)",26.42,.1041060222532424,3.12970257440022,5.53685057164489,0.0549,6.132,
"  2660 Wasserman (1982 FG)",10.35,.1678983807039587,2.619478532875804,4.23965451441391,0.2384,,
"  2664 Everhart (1934 RR)",10.9,.1822503473602485,2.380226851178319,3.67227949314745,0.0452,,
"  2672 Pisek (1979 KC)",20.18,.148829987711994,2.614449994297843,4.22745225855912,0.0907,,
"  2677 Joan (1935 FF)",20.59,.05083199933788395,2.991679614989153,5.17464815335532,0.0955,16.97,
"  2687 Tortali (1982 HG)",11.95,.125173462274005,2.518075764190177,3.9958703795757,0.2170,21.75,
"  2690 Ristiina (1938 DG1)",20.12,.1127682481546678,3.035297304019416,5.28822660182781,0.1585,,
"  2695 Christabel (1979 UE)",14.61,.07718859404375089,2.709078851649775,4.45903284386264,0.0995,,
"  2696 Magion (1980 HB)",20.18,.1140520775588762,2.450435798849331,3.83595227323848,0.0687,480.,
"  2707 Ueferji (1981 QS3)",26.47,.1253307508987433,3.190956293110245,5.70019201904471,0.0578,5.2862,
"  2715 Mielikki (1938 US)",13.09,.1524433186613421,2.734342329978693,4.52155201161037,0.1791,33.62,
"  2718 Handley (1951 OM)",25.97,.154416131478528,3.119155715558871,5.508886018538,0.0547,,
"  2724 Orlov (1978 RZ5)",19.74,.1201491082758883,2.927588261488014,5.00925566456251,0.0947,,
"  2725 David Bender (1978 VG3)",40.14,.1473467230846859,3.036444741146703,5.29122555729795,0.0759,9.956,
"  2728 Yatskiv (1979 ST9)",15.52,.1660106187922803,2.457975576183677,3.85367022105111,0.0804,,
"  2729 Urumqi (1979 UA2)",18.96,.06679738618862237,2.89130400221449,4.91641843332833,0.1353,3.127,
"  2731 Cucula (1982 KJ)",50.88,.1887124802028686,3.18866478198762,5.69405293084677,0.0358,61.55,
"  2734 Hasek (1976 GJ3)",22.54,.01753385907188227,3.161123381179549,5.62044073599178,0.0958,8.2079,
"  2739 Taguacipa (1952 UZ1)",11.3,.1285870034604706,2.45717517519956,3.85178804389455,0.0731,,
"  2740 Tsoj (1974 SY4)",21.4,.070947362322805,3.000976261567682,5.19878721649855,0.0805,22.0415,
"  2747 Cesky Krumlov (1980 DW)",32.63,.1281727532055086,3.098909255962742,5.45533583168226,0.0380,438.7098,
"  2753 Duncan (1966 DH)",17.93,.0354449818705864,2.789671632411575,4.6594840729809,0.0660,,
"  2757 Crisser (1977 VN)",19.36,.1995839781733066,3.168579740410034,5.64033843843822,0.1423,8.0882,
"  2774 Tenojoki (1942 TJ)",35.60,.1414698227529977,3.185000396915159,5.68424041919391,0.0506,11.2,
"  2793 Valdaj (1977 QV)",27.73,.03051210293571548,3.167308777312463,5.63694514695334,0.1100,10.594,
"  2804 Yrjo (1941 HF)",22.84,.07672390663704089,3.014390589972537,5.23368391706739,0.0708,8.12,
"  2813 Zappala (1981 WZ)",32.57,.1512120415339419,3.138348497542977,5.55981005244772,0.0663,,
"  2816 Pien (1982 SO)",21.91,.187122014610926,2.730737427344848,4.51261327280775,0.0769,80.315,
"  2819 Ensor (1933 UR)",11,.2044842317148056,2.757406093724932,4.57888038798133,0.1928,,
"  2829 Bobhope (1948 PK)",38.25,.1899364432018107,3.086874717598746,5.42358820935674,0.0916,6.0888,
"  2835 Ryoma (1982 WF)",25.16,.07907454957982808,2.747914870950897,4.55525940869999,0.0404,18.2344,
"  2843 Yeti (1975 XQ)",10.40,.1291866094063173,2.298595332974276,3.48499358606124,0.1030,156.7181,
"  2849 Shklovskij (1976 GN3)",15.1,.009841904408739334,2.565926841812579,4.11031027844448,0.0642,,
"  2856 Roser (1933 GB)",23.99,.009751604470727171,3.026182275918367,5.26442359848046,0.1223,13.73,
"  2864 Soderblom (1983 AZ)",16.72,.1499767317999331,2.745947642854679,4.55036862931442,0.0632,,
"  2865 Laurel (1935 OK)",14.73,.07019572061972669,2.560780719350541,4.09795126414705,0.2242,21.5,
"  2872 Gentelec (1981 RU)",14.68,.1216461686721196,2.73937580821275,4.53404291525669,0.0900,10.6245,
"  2879 Shimizu (1932 CB1)",28.24,.1420803384597386,2.768949679121544,4.60766394914462,0.0463,18.72,
"  2892 Filipenko (1983 AX2)",56.13,.2057839270121639,3.172306332083674,5.65029183349021,0.0466,14.00,
"  2904 Millman (1981 YB)",16.88,.1378657897716166,2.60477899015722,4.2040175721615,0.1421,,
"  2906 Caltech (1983 AE2)",57.98,.1078763551926067,3.165941460123526,5.63329536381747,0.0526,12.99,
"  2908 Shimoyama (1981 WA)",29.38,.1547521036138265,2.976275258607325,5.13473273681504,0.0514,,
"  2909 Hoshi-no-ie (1983 JA)",21.5,.1192195485792999,3.018962171383863,5.24559442466713,0.1671,,
"  2933 Amber (1983 HN)",20.62,.04665437617440889,2.610651728501951,4.21824315871817,0.0869,13.482,
"  2934 Aristophanes (4006 P-L)",27.72,.05085030710589041,3.169996645386856,5.64412217640236,0.0761,,
"  2945 Zanstra (1935 ST1)",21.12,.1377896321941826,2.671623665942405,4.36687866529926,0.0522,10.05,
"  2950 Rousseau (1974 VQ2)",13.33,.2602318334858327,2.756962233278224,4.57777483694815,0.1728,18.228,
"  2951 Perepadin (1977 RB8)",49.04,.1141255707892423,3.134142957865528,5.54863817329492,0.0735,4.781,
"  2957 Tatsuo (1934 CB1)",25.64,.09243688498234642,3.020742747595975,5.25023586625649,0.2235,6.8191,
"  2967 Vladisvyat (1977 SS1)",31.24,.1347333907893594,3.19831493636337,5.71992114523654,0.0721,,
"  2979 Murmansk (1978 TB7)",26,.1575423855203206,3.121565050962224,5.51527010997472,0.0379,,
"  2983 Poltava (1981 RW2)",30.86,.06058147518126723,2.846077863360804,4.80151586690896,0.0614,8.865,
"  2986 Mrinalini (2525 P-L)",20.53,.1612193515950944,3.169103817414207,5.6417378480183,0.0729,15.9,
"  2987 Sarabhai (4583 P-L)",17.97,.06635469741879739,2.886734175743722,4.90476713386485,0.0791,,
"  2989 Imago (1976 UF1)",12.5,.1739277712466693,2.238323898234628,3.34882613010711,0.0595,,
"  2993 Wendy (1970 PA)",10.64,.1957831634337438,2.586166999031124,4.1590395532486,0.1876,4.42,
"  2995 Taratuta (1978 QK)",16.59,.1354123692531053,2.616618562967005,4.23271307132302,0.0704,11.14,
"  2996 Bowman (1954 RJ)",22.10,.03343965843052092,2.781077613790214,4.6379692629434,0.0689,12.8291,
"  3003 Koncek (1983 YH)",25,.1139392959082623,3.029058572545651,5.27193089971329,0.0852,8.023,
"  3013 Dobrovoleva (1979 SD7)",11.02,.1405258537233752,2.358263756103175,3.6215690240101,0.0696,8.3025,
